where,word,mean,pinYin,Pronunciation
南汇·周浦,垫(墊),[空],di¹¹³,暂无
南汇·周浦,刁(刁),[空],ʔdiɔ⁵²,暂无
南汇·周浦,雕(雕),[空],ʔdiɔ⁵²,暂无
南汇·周浦,吊(弔),[空],ʔdiɔ³³⁵,暂无
南汇·周浦,吊(吊),[空],ʔdiɔ³³⁵,暂无
南汇·周浦,掉(掉),[空],diɔ¹¹³,暂无
南汇·周浦,钓(釣),[空],ʔdiɔ³³⁵,暂无
南汇·周浦,调(調),[空],diɔ¹¹³,暂无
南汇·周浦,调(調),[空],diɔ¹¹³,暂无
南汇·周浦,爹(爹),[空],ʔdiɑ⁵²,暂无
南汇·周浦,跌(跌),[空],ʔdɪʔ⁵⁵,暂无
南汇·周浦,迭(迭),[空],dɪʔ²³,暂无
南汇·周浦,蝶(蝶),[空],dɪʔ²³,暂无
南汇·周浦,谍(諜),[空],dɪʔ²³,暂无
南汇·周浦,叠(疊),[空],dəʔ²³,暂无
南汇·周浦,叠(疊),[空],dɪʔ²³,暂无
南汇·周浦,丁(丁),[空],ʔdiɪŋ⁵²,暂无
南汇·周浦,疔(疔),[空],ʔdiɪŋ⁵²,暂无
南汇·周浦,钉(釘),[空],ʔdiɪŋ³³⁵,暂无
南汇·周浦,钉(釘),[空],ʔdiɪŋ⁵²,暂无
南汇·周浦,顶(頂),[空],ʔdiɪŋ⁴⁴,暂无
南汇·周浦,鼎(鼎),[空],ʔdiɪŋ⁴⁴,暂无
南汇·周浦,定(定),[空],diɪŋ¹¹³,暂无
南汇·周浦,订(訂),[空],ʔdiɪŋ³³⁵,暂无
南汇·周浦,丢(丟),[空],ʔdiɤ⁵²,暂无
南汇·周浦,冬(冬),[空],ʔdoŋ⁵²,暂无
南汇·周浦,东(東),[空],ʔdoŋ⁵²,暂无
南汇·周浦,董(董),[空],ʔdoŋ⁴⁴,暂无
南汇·周浦,懂(懂),[空],ʔdoŋ⁴⁴,暂无
南汇·周浦,洞(洞),[空],doŋ¹¹³,暂无
南汇·周浦,冻(凍),[空],ʔdoŋ³³⁵,暂无
南汇·周浦,动(動),[空],doŋ¹¹³,暂无
南汇·周浦,都(都),[空],ʔdu⁵²,暂无
南汇·周浦,兜(兜),[空],ʔdɤ⁵²,暂无
南汇·周浦,抖(抖),[空],ʔdɤ⁴⁴,暂无
南汇·周浦,豆(豆),[空],dɤ¹¹³,暂无
南汇·周浦,斗(鬥),[空],ʔdɤ³³⁵,暂无
南汇·周浦,督(督),[空],ʔdoʔ⁵⁵,暂无
南汇·周浦,毒(毒),[空],doʔ²³,暂无
南汇·周浦,独(獨),[空],doʔ²³,暂无
南汇·周浦,读(讀),[空],doʔ²³,暂无
南汇·周浦,堵(堵),[空],ʔdu⁴⁴,暂无
南汇·周浦,睹(睹),[空],ʔdu⁴⁴,暂无
南汇·周浦,赌(賭),[空],ʔdu⁴⁴,暂无
南汇·周浦,笃(篤),[空],ʔdoʔ⁵⁵,暂无
南汇·周浦,杜(杜),[空],du¹¹³,暂无
南汇·周浦,肚(肚),[空],du¹¹³,暂无
南汇·周浦,肚(肚),[空],ʔdu⁴⁴,暂无
南汇·周浦,妒(妒),[空],ʔdu³³⁵,暂无
南汇·周浦,度(度),[空],doʔ²³,暂无
南汇·周浦,度(度),[空],du¹¹³,暂无
南汇·周浦,渡(渡),[空],du¹¹³,暂无
南汇·周浦,镀(鍍),[空],du¹¹³,暂无
南汇·周浦,端(端),[空],ʔdø⁵²,暂无
南汇·周浦,短(短),[空],ʔdø⁵²,暂无
南汇·周浦,段(段),[空],dø¹¹³,暂无
南汇·周浦,断(斷),[空],dø¹¹³,暂无
南汇·周浦,断(斷),[空],ʔdø³³⁵,暂无
南汇·周浦,堆(堆),[空],ʔde³³⁵,暂无
南汇·周浦,兑(兌),[空],de¹¹³,暂无
南汇·周浦,队(隊),[空],de¹¹³,暂无
南汇·周浦,对(對),[空],ʔde³³⁵,暂无
南汇·周浦,敦(敦),[空],ʔdəŋ⁵²,暂无
南汇·周浦,盾(盾),[空],dəŋ¹¹³,暂无
南汇·周浦,钝(鈍),[空],dəŋ¹¹³,暂无
南汇·周浦,顿(頓),[空],ʔdəŋ³³⁵,暂无
南汇·周浦,多(多),[空],ʔdu⁵²,暂无
南汇·周浦,掇(掇),[空],ʔdəʔ⁵⁵,暂无
南汇·周浦,掇(掇),[空],ʔdœʔ⁵⁵,暂无
南汇·周浦,夺(奪),[空],dəʔ²³,暂无
南汇·周浦,夺(奪),[空],dœʔ²³,暂无
南汇·周浦,铎(鐸),[空],doʔ²³,暂无
南汇·周浦,朵(朵),[空],ʔdu⁵²,暂无
南汇·周浦,舵(舵),[空],du¹¹³,暂无
南汇·周浦,惰(惰),[空],dəu¹¹³,暂无
南汇·周浦,蛾(蛾),[空],ŋu¹¹³,暂无
南汇·周浦,鹅(鵝),[空],ɡɒ̃¹¹³,暂无
南汇·周浦,鹅(鵝),[空],ŋu¹¹³,暂无
南汇·周浦,额(額),[空],ŋɑʔ²³,暂无
南汇·周浦,扼(扼),[空],ʔəʔ⁵⁵,暂无
南汇·周浦,恶(惡),[空],ʔɒʔ⁵⁵,暂无
南汇·周浦,恶(惡),[空],ʔoʔ⁵⁵,暂无
南汇·周浦,饿(餓),[空],ŋu¹¹³,暂无
南汇·周浦,恩(恩),[空],ʔəŋ⁵²,暂无
南汇·周浦,而(而),[空],ɦəl¹¹³,暂无
南汇·周浦,儿(兒),[空],ɦəl¹¹³,暂无
南汇·周浦,儿(兒),[空],ȵi¹¹³,暂无
南汇·周浦,耳(耳),[空],ɦəl¹¹³,暂无
南汇·周浦,耳(耳),[空],ȵi¹¹³,暂无
南汇·周浦,尔(爾),[空],ɦəl¹¹³,暂无
南汇·周浦,二(二),[空],ɦəl¹¹³,暂无
南汇·周浦,二(二),[空],liᴀ̃¹¹³,暂无
南汇·周浦,二(二),[空],ȵi¹¹³,暂无
南汇·周浦,贰(貳),[空],ɦəl¹¹³,暂无
南汇·周浦,贰(貳),[空],liᴀ̃¹¹³,暂无
南汇·周浦,发(發),[空],fɑʔ⁵⁵,暂无
南汇·周浦,废(廢),[空],fi³³⁵,暂无
南汇·周浦,乏(乏),[空],vɑʔ²³,暂无
南汇·周浦,伐(伐),[空],vɑʔ²³,暂无
南汇·周浦,罚(罰),[空],vɑʔ²³,暂无
南汇·周浦,法(法),[空],fɑʔ⁵⁵,暂无
南汇·周浦,发(髮),[空],fɑʔ⁵⁵,暂无
南汇·周浦,帆(帆),[空],vɛ¹¹³,暂无
南汇·周浦,番(番),[空],fɛ⁵²,暂无
南汇·周浦,翻(翻),[空],fɛ⁵²,暂无
南汇·周浦,凡(凡),[空],vɛ¹¹³,暂无
南汇·周浦,烦(煩),[空],vɛ¹¹³,暂无
南汇·周浦,繁(繁),[空],vɛ¹¹³,暂无
南汇·周浦,矾(礬),[空],vɛ¹¹³,暂无
南汇·周浦,反(反),[空],fɛ⁴⁴,暂无
南汇·周浦,犯(犯),[空],vɛ¹¹³,暂无
南汇·周浦,泛(泛),[空],fɛ³³⁵,暂无
南汇·周浦,贩(販),[空],fɛ³³⁵,暂无
南汇·周浦,范(範),[空],vɛ¹¹³,暂无
南汇·周浦,方(方),[空],fɒ̃⁵²,暂无
南汇·周浦,防(防),[空],bɒ̃¹¹³,暂无
南汇·周浦,房(房),[空],vɒ̃¹¹³,暂无
南汇·周浦,仿(仿),[空],fɒ̃⁴⁴,暂无
南汇·周浦,纺(紡),[空],fɒ̃⁴⁴,暂无
南汇·周浦,访(訪),[空],fɒ̃³³⁵,暂无
南汇·周浦,放(放),[空],fɒ̃³³⁵,暂无
南汇·周浦,非(非),[空],fi⁵²,暂无
南汇·周浦,飞(飛),[空],fi⁵²,暂无
南汇·周浦,肥(肥),[空],vi¹¹³,暂无
南汇·周浦,匪(匪),[空],fi⁴⁴,暂无
南汇·周浦,费(費),[空],fi³³⁵,暂无
南汇·周浦,费(費),[空],vi¹¹³,暂无
南汇·周浦,分(分),[空],fəŋ⁵²,暂无
南汇·周浦,纷(紛),[空],fəŋ⁵²,暂无
南汇·周浦,粉(粉),[空],fəŋ⁴⁴,暂无
南汇·周浦,份(份),[空],vəŋ¹¹³,暂无
南汇·周浦,忿(忿),[空],vəŋ¹¹³,暂无
南汇·周浦,坟(墳),[空],vəŋ¹¹³,暂无
南汇·周浦,奋(奮),[空],fəŋ³³⁵,暂无
南汇·周浦,粪(糞),[空],fəŋ³³⁵,暂无
南汇·周浦,封(封),[空],foŋ⁵²,暂无
南汇·周浦,封(封),[空],hoŋ⁵²,暂无
南汇·周浦,风(風),[空],foŋ⁵²,暂无
南汇·周浦,风(風),[空],hoŋ⁵²,暂无
南汇·周浦,蜂(蜂),[空],foŋ⁵²,暂无
南汇·周浦,蜂(蜂),[空],hoŋ⁵²,暂无
南汇·周浦,疯(瘋),[空],foŋ⁵²,暂无
南汇·周浦,疯(瘋),[空],hoŋ⁵²,暂无
南汇·周浦,锋(鋒),[空],foŋ⁵²,暂无
南汇·周浦,锋(鋒),[空],hoŋ⁵²,暂无
南汇·周浦,丰(豐),[空],foŋ⁵²,暂无
南汇·周浦,丰(豐),[空],hoŋ⁵²,暂无
南汇·周浦,逢(逢),[空],voŋ¹¹³,暂无
南汇·周浦,冯(馮),[空],ɦoŋ¹¹³,暂无
南汇·周浦,冯(馮),[空],voŋ¹¹³,暂无
南汇·周浦,缝(縫),[空],ɦoŋ¹¹³,暂无
南汇·周浦,缝(縫),[空],ɦoŋ¹¹³,暂无
南汇·周浦,缝(縫),[空],voŋ¹¹³,暂无
南汇·周浦,缝(縫),[空],voŋ¹¹³,暂无
南汇·周浦,讽(諷),[空],hoŋ⁵²,暂无
南汇·周浦,讽(諷),[空],ɦoŋ⁵²,暂无
南汇·周浦,奉(奉),[空],ɦoŋ¹¹³,暂无
南汇·周浦,奉(奉),[空],voŋ¹¹³,暂无
南汇·周浦,俸(俸),[空],voŋ¹¹³,暂无
南汇·周浦,凤(鳳),[空],ɦoŋ¹¹³,暂无
南汇·周浦,凤(鳳),[空],voŋ¹¹³,暂无
南汇·周浦,佛(佛),[空],vəʔ²³,暂无
南汇·周浦,否(否),[空],fɤ⁴⁴,暂无
南汇·周浦,夫(夫),[空],fv̩⁵²,暂无
南汇·周浦,肤(膚),[空],fv̩⁵²,暂无
南汇·周浦,伏(伏),[空],voʔ²³,暂无
南汇·周浦,扶(扶),[空],vv̩¹¹³,暂无
南汇·周浦,拂(拂),[空],vəʔ²³,暂无
南汇·周浦,服(服),[空],ɦoʔ²³,暂无
南汇·周浦,服(服),[空],voʔ²³,暂无
南汇·周浦,浮(浮),[空],vu¹¹³,暂无
南汇·周浦,符(符),[空],vv̩¹¹³,暂无
南汇·周浦,幅(幅),[空],foʔ⁵⁵,暂无
南汇·周浦,福(福),[空],foʔ⁵⁵,暂无
南汇·周浦,甫(甫),[空],fv̩⁴⁴,暂无
南汇·周浦,斧(斧),[空],fv̩⁴⁴,暂无
南汇·周浦,府(府),[空],fv̩⁴⁴,暂无
南汇·周浦,腐(腐),[空],vv̩¹¹³,暂无
南汇·周浦,抚(撫),[空],vv̩¹¹³,暂无
南汇·周浦,父(父),[空],ɦu¹¹³,暂无
南汇·周浦,父(父),[空],vv̩¹¹³,暂无
南汇·周浦,付(付),[空],fv̩³³⁵,暂无
南汇·周浦,附(附),[空],ɦu¹¹³,暂无
南汇·周浦,附(附),[空],vv̩¹¹³,暂无
南汇·周浦,副(副),[空],fv̩³³⁵,暂无
南汇·周浦,妇(婦),[空],ɦu¹¹³,暂无
南汇·周浦,妇(婦),[空],vv̩¹¹³,暂无
南汇·周浦,复(復),[空],voʔ²³,暂无
南汇·周浦,富(富),[空],fv̩³³⁵,暂无
南汇·周浦,腹(腹),[空],foʔ⁵⁵,暂无
南汇·周浦,复(複),[空],foʔ⁵⁵,暂无
南汇·周浦,缚(縛),[空],boʔ²³,暂无
南汇·周浦,覆(覆),[空],foʔ⁵⁵,暂无
南汇·周浦,该(該),[空],ke⁵²,暂无
南汇·周浦,改(改),[空],ke³³⁵,暂无
南汇·周浦,溉(溉),[空],ke³³⁵,暂无
南汇·周浦,盖(蓋),[空],ke³³⁵,暂无
南汇·周浦,概(概),[空],ke³³⁵,暂无
南汇·周浦,竿(竿),[空],kø⁵²,暂无
南汇·周浦,尴(尷),[空],kɛ⁵²,暂无
南汇·周浦,敢(敢),[空],kø⁴⁴,暂无
南汇·周浦,赶(趕),[空],kø⁴⁴,暂无
南汇·周浦,干(幹),[空],kø³³⁵,暂无
南汇·周浦,缸(缸),[空],kɒ̃⁵²,暂无
南汇·周浦,刚(剛),[空],kɒ̃⁵²,暂无
南汇·周浦,岗(崗),[空],kɒ̃⁵²,暂无
南汇·周浦,港(港),[空],kɒ̃⁴⁴,暂无
南汇·周浦,高(高),[空],kɔ⁵²,暂无
南汇·周浦,糕(糕),[空],kɔ⁵²,暂无
南汇·周浦,稿(稿),[空],kɔ⁴⁴,暂无
南汇·周浦,告(告),[空],kɔ³³⁵,暂无
南汇·周浦,哥(哥),[空],ku⁵²,暂无
南汇·周浦,割(割),[空],kəʔ⁵⁵,暂无
南汇·周浦,歌(歌),[空],ku⁵²,暂无
南汇·周浦,搁(擱),[空],koʔ⁵⁵,暂无
南汇·周浦,鸽(鴿),[空],kəʔ⁵⁵,暂无
南汇·周浦,革(革),[空],kəʔ⁵⁵,暂无
南汇·周浦,格(格),[空],kĄʔ⁵⁵,暂无
南汇·周浦,格(格),[空],kəʔ⁵⁵,暂无
南汇·周浦,隔(隔),[空],kɑʔ⁵⁵,暂无
南汇·周浦,阁(閣),[空],koʔ⁵⁵,暂无
南汇·周浦,葛(葛),[空],kəʔ⁵⁵,暂无
南汇·周浦,各(各),[空],kɒʔ⁵⁵,暂无
南汇·周浦,各(各),[空],koʔ⁵⁵,暂无
南汇·周浦,个(個),[空],kɤ³³⁵,暂无
南汇·周浦,给(給),[空],tɕɪʔ⁵⁵,暂无
南汇·周浦,根(根),[空],kəŋ⁵²,暂无
南汇·周浦,跟(跟),[空],kəŋ⁵²,暂无
南汇·周浦,庚(庚),[空],kᴀ̃⁵²,暂无
南汇·周浦,羹(羹),[空],kᴀ̃⁵²,暂无
南汇·周浦,耿(耿),[空],kəŋ⁴⁴,暂无
南汇·周浦,哽(哽),[空],kᴀ̃⁴⁴,暂无
南汇·周浦,梗(梗),[空],kᴀ̃⁴⁴,暂无
南汇·周浦,更(更),[空],kᴀ̃⁵²,暂无
南汇·周浦,更(更),[空],kəŋ³³⁵,暂无
南汇·周浦,更(更),[空],kəŋ⁵²,暂无
南汇·周浦,工(工),[空],koŋ⁵²,暂无
南汇·周浦,弓(弓),[空],koŋ⁵²,暂无
南汇·周浦,公(公),[空],koŋ⁵²,暂无
南汇·周浦,功(功),[空],koŋ⁵²,暂无
南汇·周浦,攻(攻),[空],koŋ⁵²,暂无
南汇·周浦,恭(恭),[空],koŋ⁵²,暂无
南汇·周浦,拱(拱),[空],koŋ⁴⁴,暂无
南汇·周浦,共(共),[空],ɡoŋ¹¹³,暂无
南汇·周浦,供(供),[空],koŋ⁵²,暂无
南汇·周浦,贡(貢),[空],koŋ³³⁵,暂无
南汇·周浦,勾(勾),[空],kɤ⁵²,暂无
南汇·周浦,钩(鈎),[空],kɤ⁵²,暂无
南汇·周浦,沟(溝),[空],kɤ⁵²,暂无
南汇·周浦,狗(狗),[空],kɤ⁴⁴,暂无
南汇·周浦,够(夠),[空],kɤ³³⁵,暂无
南汇·周浦,估(估),[空],ku⁴⁴,暂无
南汇·周浦,孤(孤),[空],lu¹¹³,暂无
南汇·周浦,姑(姑),[空],ku⁵²,暂无
南汇·周浦,古(古),[空],ku⁵²,暂无
南汇·周浦,股(股),[空],ku⁴⁴,暂无
南汇·周浦,骨(骨),[空],kuəʔ⁵⁵,暂无
南汇·周浦,鼓(鼓),[空],ku⁴⁴,暂无
南汇·周浦,固(固),[空],ku³³⁵,暂无
南汇·周浦,故(故),[空],ku³³⁵,暂无
南汇·周浦,顾(顧),[空],ku⁴⁴,暂无
南汇·周浦,瓜(瓜),[空],ko⁵²,暂无
南汇·周浦,刮(刮),[空],kuɑʔ⁵⁵,暂无
南汇·周浦,寡(寡),[空],ko⁴⁴,暂无
南汇·周浦,寡(寡),[空],kuɑ⁴⁴,暂无
南汇·周浦,挂(掛),[空],ko³³⁵,暂无
南汇·周浦,乖(乖),[空],kuɑ⁵²,暂无
南汇·周浦,拐(拐),[空],kuɑ⁴⁴,暂无
南汇·周浦,怪(怪),[空],kuɑ³³⁵,暂无
南汇·周浦,官(官),[空],kue⁵²,暂无
南汇·周浦,关(關),[空],kuɛ⁵²,暂无
南汇·周浦,观(觀),[空],kue⁵²,暂无
南汇·周浦,管(管),[空],kue⁴⁴,暂无
南汇·周浦,馆(館),[空],kue⁴⁴,暂无
南汇·周浦,冠(冠),[空],kue³³⁵,暂无
南汇·周浦,冠(冠),[空],kuɛ³³⁵,暂无
南汇·周浦,贯(貫),[空],kuɛ³³⁵,暂无
南汇·周浦,掼(摜),[空],ɡuɛ¹¹³,暂无
南汇·周浦,惯(慣),[空],kuɛ³³⁵,暂无
南汇·周浦,罐(罐),[空],kue³³⁵,暂无
南汇·周浦,罐(罐),[空],kuɛ³³⁵,暂无
南汇·周浦,光(光),[空],kuɒ̃⁵²,暂无
南汇·周浦,广(廣),[空],kuɒ̃⁴⁴,暂无
南汇·周浦,逛(逛),[空],ɡuɒ̃¹¹³,暂无
南汇·周浦,逛(逛),[空],kuɒ̃³³⁵,暂无
南汇·周浦,规(規),[空],kue⁵²,暂无
南汇·周浦,闺(閨),[空],kue⁴⁴,暂无
南汇·周浦,龟(龜),[空],kue⁵²,暂无
南汇·周浦,龟(龜),[空],tɕy⁵²,暂无
南汇·周浦,归(歸),[空],kue⁵²,暂无
南汇·周浦,归(歸),[空],tɕy⁵²,暂无
南汇·周浦,鬼(鬼),[空],kue⁴⁴,暂无
南汇·周浦,鬼(鬼),[空],tɕy⁴⁴,暂无
南汇·周浦,诡(詭),[空],kue⁴⁴,暂无
南汇·周浦,桂(桂),[空],kue³³⁵,暂无
南汇·周浦,贵(貴),[空],kue³³⁵,暂无
南汇·周浦,贵(貴),[空],tɕy³³⁵,暂无
南汇·周浦,跪(跪),[空],dʑy¹¹³,暂无
南汇·周浦,跪(跪),[空],ɡue¹¹³,暂无
南汇·周浦,柜(櫃),[空],dʑy¹¹³,暂无
南汇·周浦,柜(櫃),[空],ɡue¹¹³,暂无
南汇·周浦,滚(滾),[空],kuəŋ⁴⁴,暂无
南汇·周浦,棍(棍),[空],kuəŋ⁴⁴,暂无
南汇·周浦,郭(郭),[空],koʔ⁵⁵,暂无
南汇·周浦,锅(鍋),[空],ku⁵²,暂无
南汇·周浦,国(國),[空],koʔ⁵⁵,暂无
南汇·周浦,果(果),[空],ku⁴⁴,暂无
南汇·周浦,裹(裹),[空],ku⁴⁴,暂无
南汇·周浦,过(過),[空],ku³³⁵,暂无
南汇·周浦,哈(哈),[空],hɑ⁵²,暂无
南汇·周浦,蛤(蛤),[空],kəʔ⁵⁵,暂无
南汇·周浦,孩(孩),[空],ɦe¹¹³,暂无
南汇·周浦,还(還),[空],ɦuɛ¹¹³,暂无
南汇·周浦,还(還),[空],vɛ¹¹³,暂无
南汇·周浦,海(海),[空],he⁴⁴,暂无
南汇·周浦,亥(亥),[空],ɦe¹¹³,暂无
南汇·周浦,害(害),[空],ɦe¹¹³,暂无
南汇·周浦,酣(酣),[空],hø⁵²,暂无
南汇·周浦,含(含),[空],ɦe¹¹³,暂无
南汇·周浦,含(含),[空],ɦø¹¹³,暂无
南汇·周浦,寒(寒),[空],ɦɛ¹¹³,暂无
南汇·周浦,寒(寒),[空],ɦø¹¹³,暂无
南汇·周浦,韩(韓),[空],ɦø¹¹³,暂无
南汇·周浦,罕(罕),[空],hø⁴⁴,暂无
南汇·周浦,喊(喊),[空],hɛ⁴⁴,暂无
南汇·周浦,汗(汗),[空],ɦø¹¹³,暂无
南汇·周浦,旱(旱),[空],ɦø¹¹³,暂无
南汇·周浦,汉(漢),[空],hø³³⁵,暂无
南汇·周浦,憾(憾),[空],ɦø³³⁵,暂无
南汇·周浦,行(行),[空],ɦᴀ̃¹¹³,暂无
南汇·周浦,行(行),[空],ɦɒ̃¹¹³,暂无
南汇·周浦,行(行),[空],ɦiɪŋ¹¹³,暂无
南汇·周浦,杭(杭),[空],ɦɒ̃¹¹³,暂无
南汇·周浦,航(航),[空],ɦɒ̃¹¹³,暂无
南汇·周浦,蒿(蒿),[空],hɔ⁵²,暂无
南汇·周浦,毫(毫),[空],ɦɔ¹¹³,暂无
南汇·周浦,豪(豪),[空],ɦɔ¹¹³,暂无
南汇·周浦,好(好),[空],hɔ⁴⁴,暂无
南汇·周浦,好(好),[空],hɔ⁴⁴,暂无
南汇·周浦,号(號),[空],ɦɔ¹¹³,暂无
南汇·周浦,喝(喝),[空],hɑʔ⁵⁵,暂无
南汇·周浦,喝(喝),[空],həʔ⁵⁵,暂无
南汇·周浦,合(合),[空],ɦəʔ²³,暂无
南汇·周浦,何(何),[空],ɦu¹¹³,暂无
南汇·周浦,何(何),[空],vv̩¹¹³,暂无
南汇·周浦,和(和),[空],ɦu¹¹³,暂无
南汇·周浦,和(和),[空],vv̩¹¹³,暂无
南汇·周浦,河(河),[空],ɦu¹¹³,暂无
南汇·周浦,河(河),[空],vv̩¹¹³,暂无
南汇·周浦,曷(曷),[空],ɦəʔ²³,暂无
南汇·周浦,荷(荷),[空],ɦu¹¹³,暂无
南汇·周浦,荷(荷),[空],ɦu¹¹³,暂无
南汇·周浦,荷(荷),[空],vv̩¹¹³,暂无
南汇·周浦,核(核),[空],ɦəʔ²³,暂无
南汇·周浦,核(核),[空],ɦuəʔ²³,暂无
南汇·周浦,核(核),[空],vəʔ²³,暂无
南汇·周浦,盒(盒),[空],ɦɑʔ²³,暂无
南汇·周浦,贺(賀),[空],ɦu¹¹³,暂无
南汇·周浦,赫(赫),[空],hɑʔ⁵⁵,暂无
南汇·周浦,壑(壑),[空],hoʔ⁵⁵,暂无
南汇·周浦,鹤(鶴),[空],ŋɒʔ²³,暂无
南汇·周浦,黑(黑),[空],həʔ⁵⁵,暂无
南汇·周浦,痕(痕),[空],ɦəŋ¹¹³,暂无
南汇·周浦,很(很),[空],həŋ⁴⁴,暂无
南汇·周浦,狠(狠),[空],həŋ⁴⁴,暂无
南汇·周浦,恨(恨),[空],ɦəŋ¹¹³,暂无
南汇·周浦,亨(亨),[空],hᴀ̃⁵²,暂无
南汇·周浦,哼(哼),[空],həŋ⁵²,暂无
南汇·周浦,恒(恒),[空],ɦəŋ¹¹³,暂无
南汇·周浦,横(橫),[空],vᴀ̃¹¹³,暂无
南汇·周浦,衡(衡),[空],ɦəŋ¹¹³,暂无
南汇·周浦,烘(烘),[空],hoŋ⁵²,暂无
南汇·周浦,轰(轟),[空],hoŋ⁵²,暂无
南汇·周浦,虹(虹),[空],ɦoŋ¹¹³,暂无
南汇·周浦,虹(虹),[空],kɒ̃³³⁵,暂无
南汇·周浦,洪(洪),[空],ɦoŋ¹¹³,暂无
南汇·周浦,红(紅),[空],ɦoŋ¹¹³,暂无
南汇·周浦,侯(侯),[空],ɦɤ¹¹³,暂无
南汇·周浦,喉(喉),[空],ɦɤ¹¹³,暂无
南汇·周浦,猴(猴),[空],ɦɤ¹¹³,暂无
南汇·周浦,吼(吼),[空],hɤ⁴⁴,暂无
南汇·周浦,厚(厚),[空],ɦɤ¹¹³,暂无
南汇·周浦,后(後),[空],ɦɤ¹¹³,暂无
南汇·周浦,候(候),[空],ɦɤ¹¹³,暂无
南汇·周浦,乎(乎),[空],ɦu¹¹³,暂无
南汇·周浦,乎(乎),[空],vv̩¹¹³,暂无
南汇·周浦,呼(呼),[空],fv̩⁵²,暂无
南汇·周浦,呼(呼),[空],hu⁵²,暂无
南汇·周浦,忽(忽),[空],fəʔ⁵⁵,暂无
南汇·周浦,忽(忽),[空],hoʔ⁵⁵,暂无
南汇·周浦,狐(狐),[空],ɦu¹¹³,暂无
南汇·周浦,狐(狐),[空],vv̩¹¹³,暂无
南汇·周浦,胡(胡),[空],ɦu¹¹³,暂无
南汇·周浦,胡(胡),[空],vv̩¹¹³,暂无
南汇·周浦,壶(壺),[空],ɦu¹¹³,暂无
南汇·周浦,壶(壺),[空],vv̩¹¹³,暂无
南汇·周浦,湖(湖),[空],ɦu¹¹³,暂无
南汇·周浦,湖(湖),[空],vv̩¹¹³,暂无
南汇·周浦,虎(虎),[空],fv̩⁴⁴,暂无
南汇·周浦,虎(虎),[空],hu⁴⁴,暂无
南汇·周浦,许(許),[空],ɕy⁴⁴,暂无
南汇·周浦,浒(滸),[空],fv̩⁴⁴,暂无
南汇·周浦,浒(滸),[空],hu⁴⁴,暂无
南汇·周浦,互(互),[空],vv̩¹¹³,暂无
南汇·周浦,户(戶),[空],ɦu¹¹³,暂无
南汇·周浦,户(戶),[空],vv̩¹¹³,暂无
南汇·周浦,沪(滬),[空],ɦu¹¹³,暂无
南汇·周浦,沪(滬),[空],vv̩¹¹³,暂无
南汇·周浦,护(護),[空],ɦu¹¹³,暂无
南汇·周浦,护(護),[空],vv̩¹¹³,暂无
南汇·周浦,花(花),[空],ho⁵²,暂无
南汇·周浦,华(華),[空],ɦo¹¹³,暂无
南汇·周浦,猾(猾),[空],ɦuɑʔ²³,暂无
南汇·周浦,猾(猾),[空],vɑʔ²³,暂无
南汇·周浦,滑(滑),[空],ɦuɑʔ²³,暂无
南汇·周浦,滑(滑),[空],vɑʔ²³,暂无
南汇·周浦,化(化),[空],ho³³⁵,暂无
南汇·周浦,画(畫),[空],ɦo¹¹³,暂无
南汇·周浦,话(話),[空],ɦo¹¹³,暂无
南汇·周浦,划(劃),[空],ɦuɑʔ²³,暂无
南汇·周浦,划(劃),[空],vɑʔ²³,暂无
南汇·周浦,槐(槐),[空],ɦuɑ¹¹³,暂无
南汇·周浦,怀(懷),[空],ɦuɑ¹¹³,暂无
南汇·周浦,坏(壞),[空],ɦuɑ¹¹³,暂无
南汇·周浦,坏(壞),[空],vɑ¹¹³,暂无
南汇·周浦,欢(歡),[空],fe⁵²,暂无
南汇·周浦,欢(歡),[空],hue⁵²,暂无
南汇·周浦,环(環),[空],ɡuɛ¹¹³,暂无
南汇·周浦,缓(緩),[空],ʔue⁴⁴,暂无
南汇·周浦,缓(緩),[空],ʔuɛ⁴⁴,暂无
南汇·周浦,幻(幻),[空],ɦuɛ¹¹³,暂无
南汇·周浦,幻(幻),[空],vɛ¹¹³,暂无
南汇·周浦,换(換),[空],ɦuø¹¹³,暂无
南汇·周浦,唤(喚),[空],hue³³⁵,暂无
南汇·周浦,焕(煥),[空],hue³³⁵,暂无
南汇·周浦,荒(荒),[空],fɒ̃⁵²,暂无
南汇·周浦,荒(荒),[空],huɒ̃⁵²,暂无
南汇·周浦,慌(慌),[空],fɒ̃⁵²,暂无
南汇·周浦,慌(慌),[空],huɒ̃⁵²,暂无
南汇·周浦,皇(皇),[空],ɦuɒ̃¹¹³,暂无
南汇·周浦,皇(皇),[空],vɒ̃¹¹³,暂无
南汇·周浦,黄(黃),[空],ɦuɒ̃¹¹³,暂无
南汇·周浦,黄(黃),[空],vɒ̃¹¹³,暂无
南汇·周浦,晃(晃),[空],huɒ̃⁴⁴,暂无
南汇·周浦,谎(謊),[空],fɒ̃⁴⁴,暂无
南汇·周浦,谎(謊),[空],huɒ̃⁴⁴,暂无
南汇·周浦,灰(灰),[空],hue⁵²,暂无
南汇·周浦,挥(揮),[空],hue⁵²,暂无
南汇·周浦,辉(輝),[空],hue⁵²,暂无
南汇·周浦,徽(徽),[空],hue⁵²,暂无
