where,word,mean,pinYin,Pronunciation
上海·市区(中新派),俄(俄),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),峨(峨),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),娥(娥),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),讹(訛),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),饿(餓),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),我(我),白,ngu6(ŋu¹¹³),暂无
上海·市区(中新派),卧(臥),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),吾(吾),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),梧(梧),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),误(誤),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),悟(悟),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),晤(晤),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),互(互),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),寤(寤),[空],ngu6(ŋu¹¹³),暂无
上海·市区(中新派),呼(呼),[空],hu1(hu⁵³),暂无
上海·市区(中新派),乎(乎),[空],hu1(hu⁵³),暂无
上海·市区(中新派),荷(荷),薄~,hu5(hu³³⁴),暂无
上海·市区(中新派),火(火),[空],hu5(hu³³⁴),暂无
上海·市区(中新派),伙(伙),[空],hu5(hu³³⁴),暂无
上海·市区(中新派),伙(夥),[空],hu5(hu³³⁴),暂无
上海·市区(中新派),货(貨),[空],hu5(hu³³⁴),暂无
上海·市区(中新派),虎(虎),[空],hu5(hu³³⁴),暂无
上海·市区(中新派),浒(滸),[空],hu5(hu³³⁴),暂无
上海·市区(中新派),琥(琥),[空],hu5(hu³³⁴),暂无
上海·市区(中新派),戽(戽),[空],hu5(hu³³⁴),暂无
上海·市区(中新派),何(何),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),荷(荷),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),河(河),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),禾(禾),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),和(和),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),贺(賀),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),祸(禍),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),胡(胡),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),湖(湖),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),糊(糊),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),葫(葫),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),胡(鬍),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),弧(弧),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),狐(狐),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),壶(壺),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),乎(乎),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),蝴(蝴),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),醐(醐),醍~,wu6(ɦu¹¹³),暂无
上海·市区(中新派),瑚(瑚),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),户(戶),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),沪(滬),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),扈(扈),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),护(護),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),瓠(瓠),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),互(互),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),巫(巫),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),吴(吳),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),蜈(蜈),~蚣,wu6(ɦu¹¹³),暂无
上海·市区(中新派),无(無),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),妩(嫵),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),毋(毋),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),芜(蕪),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),伍(伍),队~,wu6(ɦu¹¹³),暂无
上海·市区(中新派),午(午),文,wu6(ɦu¹¹³),暂无
上海·市区(中新派),武(武),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),舞(舞),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),侮(侮),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),鹉(鵡),鹦~,wu6(ɦu¹¹³),暂无
上海·市区(中新派),务(務),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),雾(霧),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),婺(婺),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),骛(騖),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),鹜(鶩),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),抚(撫),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),腐(腐),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),妇(婦),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),傅(傅),师~,wu6(ɦu¹¹³),暂无
上海·市区(中新派),戊(戊),[空],wu6(ɦu¹¹³),暂无
上海·市区(中新派),阿(阿),~胶,u1(u⁵³),暂无
上海·市区(中新派),窝(窩),[空],u1(u⁵³),暂无
上海·市区(中新派),倭(倭),[空],u1(u⁵³),暂无
上海·市区(中新派),莴(萵),~苣笋,u1(u⁵³),暂无
上海·市区(中新派),乌(烏),[空],u1(u⁵³),暂无
上海·市区(中新派),邬(鄔),[空],u1(u⁵³),暂无
上海·市区(中新派),呜(嗚),[空],u1(u⁵³),暂无
上海·市区(中新派),钨(鎢),[空],u1(u⁵³),暂无
上海·市区(中新派),污(污),[空],u1(u⁵³),暂无
上海·市区(中新派),诬(誣),[空],u1(u⁵³),暂无
上海·市区(中新派),五(五),文,u1(u⁵³),暂无
上海·市区(中新派),伍(伍),文,u1(u⁵³),暂无
上海·市区(中新派),捂(捂),[空],u1(u⁵³),暂无
上海·市区(中新派),焐(焐),[空],u1(u⁵³),暂无
上海·市区(中新派),坞(塢),[空],u1(u⁵³),暂无
上海·市区(中新派),唩(唩),~吵，小儿啼闹,u1(u⁵³),暂无
上海·市区(中新派),污(污),大便,u5(u³³⁴),暂无
上海·市区(中新派),午(午),文,u5(u³³⁴),暂无
上海·市区(中新派),涴(涴),鞋子~辣泥里，陷,u5(u³³⁴),暂无
上海·市区(中新派),驴(驢),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),闾(閭),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),榈(櫚),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),铝(鋁),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),侣(侶),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),旅(旅),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),屡(屢),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),履(履),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),虑(慮),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),滤(濾),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),缕(縷),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),膂(膂),[空],ly6(ly¹¹³),暂无
上海·市区(中新派),居(居),[空],ciu1(tɕy⁵³),暂无
上海·市区(中新派),车(車),~马炮,ciu1(tɕy⁵³),暂无
上海·市区(中新派),拘(拘),[空],ciu1(tɕy⁵³),暂无
上海·市区(中新派),驹(駒),[空],ciu1(tɕy⁵³),暂无
上海·市区(中新派),裾(裾),[空],ciu1(tɕy⁵³),暂无
上海·市区(中新派),琚(琚),[空],ciu1(tɕy⁵³),暂无
上海·市区(中新派),疽(疽),[空],ciu1(tɕy⁵³),暂无
上海·市区(中新派),龟(龜),白,ciu1(tɕy⁵³),暂无
上海·市区(中新派),举(舉),[空],ciu5(tɕy³³⁴),暂无
上海·市区(中新派),榉(櫸),[空],ciu5(tɕy³³⁴),暂无
上海·市区(中新派),矩(矩),[空],ciu5(tɕy³³⁴),暂无
上海·市区(中新派),据(據),[空],ciu5(tɕy³³⁴),暂无
上海·市区(中新派),锯(鋸),[空],ciu5(tɕy³³⁴),暂无
上海·市区(中新派),倨(倨),[空],ciu5(tɕy³³⁴),暂无
上海·市区(中新派),踞(踞),[空],ciu5(tɕy³³⁴),暂无
上海·市区(中新派),句(句),[空],ciu5(tɕy³³⁴),暂无
上海·市区(中新派),苣(苣),莴~笋,ciu5(tɕy³³⁴),暂无
上海·市区(中新派),鬼(鬼),白,ciu5(tɕy³³⁴),暂无
上海·市区(中新派),贵(貴),白,ciu5(tɕy³³⁴),暂无
上海·市区(中新派),蛆(蛆),[空],chiu1(tɕʰy⁵³),暂无
上海·市区(中新派),祛(祛),[空],chiu1(tɕʰy⁵³),暂无
上海·市区(中新派),趋(趨),[空],chiu1(tɕʰy⁵³),暂无
上海·市区(中新派),区(區),[空],chiu1(tɕʰy⁵³),暂无
上海·市区(中新派),躯(軀),[空],chiu1(tɕʰy⁵³),暂无
上海·市区(中新派),驱(驅),[空],chiu1(tɕʰy⁵³),暂无
上海·市区(中新派),岖(嶇),[空],chiu1(tɕʰy⁵³),暂无
上海·市区(中新派),亏(虧),吃~,chiu1(tɕʰy⁵³),暂无
上海·市区(中新派),取(取),[空],chiu5(tɕʰy³³⁴),暂无
上海·市区(中新派),娶(娶),[空],chiu5(tɕʰy³³⁴),暂无
上海·市区(中新派),觑(覷),[空],chiu5(tɕʰy³³⁴),暂无
上海·市区(中新派),去(去),白,chiu5(tɕʰy³³⁴),暂无
上海·市区(中新派),趣(趣),[空],chiu5(tɕʰy³³⁴),暂无
上海·市区(中新派),龋(齲),[空],chiu5(tɕʰy³³⁴),暂无
上海·市区(中新派),渠(渠),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),衢(衢),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),瞿(瞿),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),巨(巨),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),拒(拒),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),距(距),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),炬(炬),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),遽(遽),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),具(具),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),俱(俱),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),惧(懼),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),飓(颶),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),跪(跪),白,jiu6(dʑy¹¹³),暂无
上海·市区(中新派),柜(櫃),白,jiu6(dʑy¹¹³),暂无
上海·市区(中新派),馗(馗),白,jiu6(dʑy¹¹³),暂无
上海·市区(中新派),蕖(蕖),[空],jiu6(dʑy¹¹³),暂无
上海·市区(中新派),女(女),[空],gniu6(ȵy¹¹³),暂无
上海·市区(中新派),虞(虞),[空],gniu6(ȵy¹¹³),暂无
上海·市区(中新派),隅(隅),[空],gniu6(ȵy¹¹³),暂无
上海·市区(中新派),娱(娛),[空],gniu6(ȵy¹¹³),暂无
上海·市区(中新派),语(語),[空],gniu6(ȵy¹¹³),暂无
上海·市区(中新派),圄(圄),[空],gniu6(ȵy¹¹³),暂无
上海·市区(中新派),寓(寓),[空],gniu6(ȵy¹¹³),暂无
上海·市区(中新派),御(禦),[空],gniu6(ȵy¹¹³),暂无
上海·市区(中新派),驭(馭),[空],gniu6(ȵy¹¹³),暂无
上海·市区(中新派),胥(胥),[空],shiu1(ɕy⁵³),暂无
上海·市区(中新派),墟(墟),[空],shiu1(ɕy⁵³),暂无
上海·市区(中新派),虚(虛),[空],shiu1(ɕy⁵³),暂无
上海·市区(中新派),嘘(噓),[空],shiu1(ɕy⁵³),暂无
上海·市区(中新派),须(須),[空],shiu1(ɕy⁵³),暂无
上海·市区(中新派),须(鬚),[空],shiu1(ɕy⁵³),暂无
上海·市区(中新派),需(需),[空],shiu1(ɕy⁵³),暂无
上海·市区(中新派),絮(絮),[空],shiu1(ɕy⁵³),暂无
上海·市区(中新派),吁(吁),气喘吁~,shiu1(ɕy⁵³),暂无
上海·市区(中新派),许(許),[空],shiu5(ɕy³³⁴),暂无
上海·市区(中新派),栩(栩),[空],shiu5(ɕy³³⁴),暂无
上海·市区(中新派),诩(詡),[空],shiu5(ɕy³³⁴),暂无
上海·市区(中新派),酗(酗),[空],shiu5(ɕy³³⁴),暂无
上海·市区(中新派),婿(婿),[空],shiu5(ɕy³³⁴),暂无
上海·市区(中新派),煦(煦),[空],shiu5(ɕy³³⁴),暂无
上海·市区(中新派),序(序),[空],zhiu6(ʑy¹¹³),暂无
上海·市区(中新派),叙(敘),[空],zhiu6(ʑy¹¹³),暂无
上海·市区(中新派),绪(緒),[空],zhiu6(ʑy¹¹³),暂无
上海·市区(中新派),聚(聚),[空],zhiu6(ʑy¹¹³),暂无
上海·市区(中新派),鱼(魚),文,yu6(ɦy¹¹³),暂无
上海·市区(中新派),渔(漁),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),于(於),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),余(餘),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),余(余),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),娱(娛),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),愚(愚),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),舆(輿),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),虞(虞),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),于(于),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),盂(盂),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),竽(竽),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),俞(俞),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),榆(榆),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),逾(逾),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),愉(愉),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),渝(渝),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),臾(臾),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),谀(諛),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),腴(腴),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),萸(萸),茱~,yu6(ɦy¹¹³),暂无
上海·市区(中新派),与(與),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),屿(嶼),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),予(予),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),雨(雨),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),宇(宇),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),羽(羽),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),禹(禹),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),庾(庾),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),誉(譽),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),豫(豫),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),预(預),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),遇(遇),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),寓(寓),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),芋(芋),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),愈(愈),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),裕(裕),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),喻(喻),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),吁(籲),[空],yu6(ɦy¹¹³),暂无
上海·市区(中新派),围(圍),~巾。白,yu6(ɦy¹¹³),暂无
上海·市区(中新派),纬(緯),~纱。白,yu6(ɦy¹¹³),暂无
上海·市区(中新派),淤(淤),[空],iu1(y⁵³),暂无
上海·市区(中新派),迂(迂),[空],iu1(y⁵³),暂无
上海·市区(中新派),于(於),姓,iu1(y⁵³),暂无
上海·市区(中新派),瘀(瘀),[空],iu1(y⁵³),暂无
上海·市区(中新派),妪(嫗),[空],iu5(y³³⁴),暂无
上海·市区(中新派),喂(餵),白,iu5(y³³⁴),暂无
上海·市区(中新派),巴(巴),文,pa1(pᴀ⁵³),暂无
上海·市区(中新派),芭(芭),文,pa1(pᴀ⁵³),暂无
上海·市区(中新派),笆(笆),文,pa1(pᴀ⁵³),暂无
上海·市区(中新派),疤(疤),文,pa1(pᴀ⁵³),暂无
上海·市区(中新派),爸(爸),[空],pa1(pᴀ⁵³),暂无
上海·市区(中新派),叭(叭),喇~,pa1(pᴀ⁵³),暂无
上海·市区(中新派),把(把),文,pa5(pᴀ³³⁴),暂无
上海·市区(中新派),欛(欛),刀~。文,pa5(pᴀ³³⁴),暂无
上海·市区(中新派),霸(霸),文,pa5(pᴀ³³⁴),暂无
上海·市区(中新派),坝(壩),文,pa5(pᴀ³³⁴),暂无
上海·市区(中新派),靶(靶),文,pa5(pᴀ³³⁴),暂无
上海·市区(中新派),摆(擺),[空],pa5(pᴀ³³⁴),暂无
上海·市区(中新派),拜(拜),[空],pa5(pᴀ³³⁴),暂无
上海·市区(中新派),湃(湃),[空],pa5(pᴀ³³⁴),暂无
上海·市区(中新派),怕(怕),文,pha5(pʰᴀ³³⁴),暂无
上海·市区(中新派),派(派),[空],pha5(pʰᴀ³³⁴),暂无
上海·市区(中新派),爬(爬),文,ba6(bᴀ¹¹³),暂无
上海·市区(中新派),琶(琶),文,ba6(bᴀ¹¹³),暂无
上海·市区(中新派),罢(罷),[空],ba6(bᴀ¹¹³),暂无
上海·市区(中新派),排(排),[空],ba6(bᴀ¹¹³),暂无
上海·市区(中新派),俳(俳),[空],ba6(bᴀ¹¹³),暂无
上海·市区(中新派),牌(牌),[空],ba6(bᴀ¹¹³),暂无
上海·市区(中新派),稗(稗),[空],ba6(bᴀ¹¹³),暂无
上海·市区(中新派),败(敗),[空],ba6(bᴀ¹¹³),暂无
上海·市区(中新派),妈(媽),[空],ma1(mᴀ⁵³),暂无
上海·市区(中新派),马(馬),文,ma6(mᴀ¹¹³),暂无
上海·市区(中新派),玛(瑪),文,ma6(mᴀ¹¹³),暂无
上海·市区(中新派),骂(罵),文,ma6(mᴀ¹¹³),暂无
上海·市区(中新派),埋(埋),[空],ma6(mᴀ¹¹³),暂无
上海·市区(中新派),买(買),[空],ma6(mᴀ¹¹³),暂无
上海·市区(中新派),卖(賣),[空],ma6(mᴀ¹¹³),暂无
上海·市区(中新派),𠲎(𠲎),去~，吗,va6(vᴀ¹¹³),暂无
上海·市区(中新派),多(多),~年，好几,ta1(tᴀ⁵³),暂无
上海·市区(中新派),戴(戴),白,ta5(tᴀ³³⁴),暂无
上海·市区(中新派),带(帶),白,ta5(tᴀ³³⁴),暂无
上海·市区(中新派),他(他),[空],tha1(tʰᴀ⁵³),暂无
上海·市区(中新派),她(她),[空],tha1(tʰᴀ⁵³),暂无
上海·市区(中新派),它(它),[空],tha1(tʰᴀ⁵³),暂无
上海·市区(中新派),拖(拖),~鼻涕,tha1(tʰᴀ⁵³),暂无
上海·市区(中新派),太(太),白,tha5(tʰᴀ³³⁴),暂无
上海·市区(中新派),汰(汰),白,tha5(tʰᴀ³³⁴),暂无
上海·市区(中新派),泰(泰),[空],tha5(tʰᴀ³³⁴),暂无
上海·市区(中新派),大(大),[空],da6(dᴀ¹¹³),暂无
上海·市区(中新派),埭(埭),一~字，行，次，量词,da6(dᴀ¹¹³),暂无
上海·市区(中新派),汏(汏),洗,da6(dᴀ¹¹³),暂无
上海·市区(中新派),䈆(䈆),一种平底有眼的竹器（匾）,da6(dᴀ¹¹³),暂无
上海·市区(中新派),拿(拿),文,na1(nᴀ⁵³),暂无
上海·市区(中新派),那(那),[空],na1(nᴀ⁵³),暂无
上海·市区(中新派),挪(挪),文,na6(nᴀ¹¹³),暂无
上海·市区(中新派),哪(哪),[空],na6(nᴀ¹¹³),暂无
上海·市区(中新派),拿(拿),文,na6(nᴀ¹¹³),暂无
上海·市区(中新派),奶(奶),白,na6(nᴀ¹¹³),暂无
上海·市区(中新派),艿(艿),[空],na6(nᴀ¹¹³),暂无
上海·市区(中新派),㑚(㑚),你们,na6(nᴀ¹¹³),暂无
上海·市区(中新派),拉(拉),[空],la1(lᴀ⁵³),暂无
上海·市区(中新派),喇(喇),~叭,la6(lᴀ¹¹³),暂无
上海·市区(中新派),垃(垃),~圾,la6(lᴀ¹¹³),暂无
上海·市区(中新派),赖(賴),白,la6(lᴀ¹¹³),暂无
上海·市区(中新派),癞(癩),[空],la6(lᴀ¹¹³),暂无
上海·市区(中新派),籁(籟),白,la6(lᴀ¹¹³),暂无
上海·市区(中新派),攋(攋),~破手,la6(lᴀ¹¹³),暂无
上海·市区(中新派),赖(賴),~地坐，赖,la6(lᴀ¹¹³),暂无
上海·市区(中新派),抓(抓),[空],tsa1(tsᴀ⁵³),暂无
上海·市区(中新派),渣(渣),文,tsa1(tsᴀ⁵³),暂无
上海·市区(中新派),斋(齋),白,tsa1(tsᴀ⁵³),暂无
上海·市区(中新派),诈(詐),文,tsa5(tsᴀ³³⁴),暂无
上海·市区(中新派),榨(榨),文,tsa5(tsᴀ³³⁴),暂无
上海·市区(中新派),炸(炸),文,tsa5(tsᴀ³³⁴),暂无
上海·市区(中新派),爪(爪),[空],tsa5(tsᴀ³³⁴),暂无
上海·市区(中新派),笊(笊),~篱,tsa5(tsᴀ³³⁴),暂无
上海·市区(中新派),债(債),[空],tsa5(tsᴀ³³⁴),暂无
上海·市区(中新派),咱(咱),[空],tsa5(tsᴀ³³⁴),暂无
上海·市区(中新派),差(差),~错，出~,tsha1(tsʰᴀ⁵³),暂无
上海·市区(中新派),杈(杈),文,tsha1(tsʰᴀ⁵³),暂无
上海·市区(中新派),叉(叉),文,tsha1(tsʰᴀ⁵³),暂无
上海·市区(中新派),钗(釵),文,tsha1(tsʰᴀ⁵³),暂无
上海·市区(中新派),诧(詫),文,tsha1(tsʰᴀ⁵³),暂无
上海·市区(中新派),岔(岔),文,tsha5(tsʰᴀ³³⁴),暂无
上海·市区(中新派),汊(汊),文,tsha5(tsʰᴀ³³⁴),暂无
上海·市区(中新派),蔡(蔡),[空],tsha5(tsʰᴀ³³⁴),暂无
上海·市区(中新派),绰(綽),~号,tsha5(tsʰᴀ³³⁴),暂无
上海·市区(中新派),扯(扯),[空],tsha5(tsʰᴀ³³⁴),暂无
上海·市区(中新派),茬(茬),[空],tsha5(tsʰᴀ³³⁴),暂无
上海·市区(中新派),沙(沙),文,sa1(sᴀ⁵³),暂无
上海·市区(中新派),娑(娑),文,sa1(sᴀ⁵³),暂无
上海·市区(中新派),砂(砂),文,sa1(sᴀ⁵³),暂无
上海·市区(中新派),鲨(鯊),文,sa1(sᴀ⁵³),暂无
上海·市区(中新派),裟(裟),文,sa1(sᴀ⁵³),暂无
上海·市区(中新派),莎(莎),文,sa1(sᴀ⁵³),暂无
上海·市区(中新派),筛(篩),[空],sa1(sᴀ⁵³),暂无
上海·市区(中新派),酾(釃),~酒,sa1(sᴀ⁵³),暂无
上海·市区(中新派),撒(撒),[空],sa5(sᴀ³³⁴),暂无
上海·市区(中新派),洒(灑),[空],sa5(sᴀ³³⁴),暂无
上海·市区(中新派),啥(啥),[空],sa5(sᴀ³³⁴),暂无
上海·市区(中新派),耍(耍),[空],sa5(sᴀ³³⁴),暂无
上海·市区(中新派),傻(傻),[空],sa5(sᴀ³³⁴),暂无
上海·市区(中新派),晒(曬),文,sa5(sᴀ³³⁴),暂无
上海·市区(中新派),閯(閯),~开，散~,sa5(sᴀ³³⁴),暂无
上海·市区(中新派),豺(豺),白,za6(zᴀ¹¹³),暂无
上海·市区(中新派),柴(柴),[空],za6(zᴀ¹¹³),暂无
上海·市区(中新派),惹(惹),[空],za6(zᴀ¹¹³),暂无
上海·市区(中新派),家(家),白,ka1(kᴀ⁵³),暂无
上海·市区(中新派),家(傢),白,ka1(kᴀ⁵³),暂无
上海·市区(中新派),加(加),白,ka1(kᴀ⁵³),暂无
上海·市区(中新派),嘉(嘉),白,ka1(kᴀ⁵³),暂无
上海·市区(中新派),枷(枷),白,ka1(kᴀ⁵³),暂无
上海·市区(中新派),笳(笳),白,ka1(kᴀ⁵³),暂无
上海·市区(中新派),袈(袈),白,ka1(kᴀ⁵³),暂无
上海·市区(中新派),街(街),[空],ka1(kᴀ⁵³),暂无
上海·市区(中新派),阶(階),~沿石，石阶。白,ka1(kᴀ⁵³),暂无
上海·市区(中新派),痂(痂),[空],ka1(kᴀ⁵³),暂无
上海·市区(中新派),伽(伽),白,ka1(kᴀ⁵³),暂无
上海·市区(中新派),芥(芥),~菜,ka1(kᴀ⁵³),暂无
上海·市区(中新派),咖(咖),~喱,ka1(kᴀ⁵³),暂无
上海·市区(中新派),假(假),白,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),嫁(嫁),白,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),架(架),白,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),驾(駕),[空],ka5(kᴀ³³⁴),暂无
上海·市区(中新派),价(價),白,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),解(解),白,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),介(介),白,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),界(界),白,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),疥(疥),[空],ka5(kᴀ³³⁴),暂无
上海·市区(中新派),届(屆),白,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),戒(戒),白,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),尬(尬),尴~,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),庎(庎),~橱,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),枷(枷),白,ka5(kᴀ³³⁴),暂无
上海·市区(中新派),揩(揩),[空],kha1(kʰᴀ⁵³),暂无
上海·市区(中新派),卡(卡),[空],kha5(kʰᴀ³³⁴),暂无
上海·市区(中新派),楷(楷),[空],kha5(kʰᴀ³³⁴),暂无
上海·市区(中新派),茄(茄),[空],ga6(gᴀ¹¹³),暂无
上海·市区(中新派),伽(伽),[空],ga6(gᴀ¹¹³),暂无
上海·市区(中新派),骱(骱),关节,ga6(gᴀ¹¹³),暂无
上海·市区(中新派),澥(澥),羹~脱，由稠变稀，失去粘性,ga6(gᴀ¹¹³),暂无
上海·市区(中新派),懈(懈),做事体~，懈怠,ga6(gᴀ¹¹³),暂无
上海·市区(中新派),解(解),~鞋带，解；~板，锯。白,ga6(gᴀ¹¹³),暂无
上海·市区(中新派),捱(捱),[空],nga1(ŋᴀ⁵³),暂无
上海·市区(中新派),砑(砑),[空],nga1(ŋᴀ⁵³),暂无
上海·市区(中新派),𧻲(𧻲),[空],nga1(ŋᴀ⁵³),暂无
上海·市区(中新派),牙(牙),白,nga6(ŋᴀ¹¹³),暂无
上海·市区(中新派),芽(芽),白,nga6(ŋᴀ¹¹³),暂无
上海·市区(中新派),蚜(蚜),白,nga6(ŋᴀ¹¹³),暂无
上海·市区(中新派),衙(衙),白,nga6(ŋᴀ¹¹³),暂无
上海·市区(中新派),砑(砑),[空],nga6(ŋᴀ¹¹³),暂无
上海·市区(中新派),捱(捱),[空],nga6(ŋᴀ¹¹³),暂无
