where	word	mean	pinYin	toggle	pinYinSearch	Pronunciation	note	updated_at
南汇·周浦	择(擇)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	泽(澤)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	仄(仄)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	贼(賊)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	怎(怎)	[空]	tsen3(tsəŋ⁴⁴)	true	tsen3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	增(增)	[空]	tsen1(tsəŋ⁵²)	true	tsen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	鋥(鋥)	[空]	zan6(zᴀ̃¹¹³)	true	zan6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	赠(贈)	[空]	zen6(zəŋ¹¹³)	true	zen6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	渣(渣)	[空]	tso1(tso⁵²)	true	tso1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	札(劄)	[空]	tsaq7(tsɑʔ⁵⁵)	true	tsaq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	闸(閘)	[空]	zaq8(zɑʔ²³)	true	zaq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	煠(煠)	[空]	zaq8(zɑʔ²³)	true	zaq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	铡(鍘)	[空]	zaq8(zɑʔ²³)	true	zaq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	炸(炸)	[空]	tso5(tso³³⁵)	true	tso5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	诈(詐)	[空]	tso5(tso³³⁵)	true	tso5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	摘(摘)	[空]	tsaq7(tsɑʔ⁵⁵)	true	tsaq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	斋(齋)	[空]	tsa1(tsɑ⁵²)	true	tsa1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	宅(宅)	[空]	zaq8(zɑʔ²³)	true	zaq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	债(債)	[空]	tsa5(tsɑ³³⁵)	true	tsa5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	展(展)	[空]	tse3(tse⁴⁴)	true	tse3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	斩(斬)	[空]	tsae3(tsɛ⁴⁴)	true	tsae3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	盏(盞)	[空]	tsae3(tsɛ⁴⁴)	true	tsae3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	占(占)	[空]	tse5(tse³³⁵)	true	tse5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	占(佔)	[空]	tse5(tse³³⁵)	true	tse5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	站(站)	[空]	zae6(zɛ¹¹³)	true	zae6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	战(戰)	[空]	tse5(tse³³⁵)	true	tse5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	蘸(蘸)	[空]	tsae5(tsɛ³³⁵)	true	tsae5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	章(章)	[空]	tsan1(tsᴀ̃⁵²)	true	tsan1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	张(張)	[空]	tsan1(tsᴀ̃⁵²)	true	tsan1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	掌(掌)	[空]	tsan3(tsᴀ̃⁴⁴)	true	tsan3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	涨(漲)	[空]	tsan3(tsᴀ̃⁴⁴)	true	tsan3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	丈(丈)	[空]	zan6(zᴀ̃¹¹³)	true	zan6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	仗(仗)	[空]	tsan5(tsᴀ̃³³⁵)	true	tsan5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	杖(杖)	[空]	zan6(zᴀ̃¹¹³)	true	zan6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	账(賬)	[空]	tsan5(tsᴀ̃³³⁵)	true	tsan5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	招(招)	[空]	tsau1(tsɔ⁵²)	true	tsau1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	爪(爪)	[空]	tsau3(tsɔ⁴⁴)	true	tsau3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	找(找)	[空]	tsau3(tsɔ⁴⁴)	true	tsau3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	兆(兆)	[空]	zau6(zɔ¹¹³)	true	zau6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	照(照)	[空]	tsau5(tsɔ³³⁵)	true	tsau5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	罩(罩)	[空]	tsau5(tsɔ³³⁵)	true	tsau5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	赵(趙)	[空]	zau6(zɔ¹¹³)	true	zau6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	遮(遮)	[空]	tso1(tso⁵²)	true	tso1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	折(折)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	折(折)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	哲(哲)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	折(摺)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	者(者)	[空]	tse3(tse⁴⁴)	true	tse3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	这(這)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	蔗(蔗)	[空]	tso1(tso⁵²)	true	tso1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	真(真)	[空]	tsen1(tsəŋ⁵²)	true	tsen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	针(針)	[空]	tsen1(tsəŋ⁵²)	true	tsen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	斟(斟)	[空]	tsen1(tsəŋ⁵²)	true	tsen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	枕(枕)	[空]	tsen3(tsəŋ⁴⁴)	true	tsen3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	阵(陣)	[空]	zen6(zəŋ¹¹³)	true	zen6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	振(振)	[空]	tsen5(tsəŋ³³⁵)	true	tsen5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	震(震)	[空]	tsen5(tsəŋ³³⁵)	true	tsen5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	镇(鎮)	[空]	tsen5(tsəŋ³³⁵)	true	tsen5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	争(爭)	[空]	tsan1(tsᴀ̃⁵²)	true	tsan1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	争(爭)	[空]	tsen1(tsəŋ⁵²)	true	tsen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	蒸(蒸)	[空]	tsen1(tsəŋ⁵²)	true	tsen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	睁(睜)	[空]	tsan1(tsᴀ̃⁵²)	true	tsan1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	整(整)	[空]	tsen3(tsəŋ⁴⁴)	true	tsen3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	正(正)	[空]	tsen5(tsəŋ³³⁵)	true	tsen5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	正(正)	[空]	tsen1(tsəŋ⁵²)	true	tsen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	政(政)	[空]	tsen5(tsəŋ³³⁵)	true	tsen5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	郑(鄭)	[空]	zen6(zəŋ¹¹³)	true	zen6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	证(證)	[空]	tsen5(tsəŋ³³⁵)	true	tsen5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	之(之)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	支(支)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	只(只)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	汁(汁)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	枝(枝)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	知(知)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	只(隻)	[空]	tsaq7(tsɑʔ⁵⁵)	true	tsaq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	脂(脂)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	蜘(蜘)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	织(織)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	直(直)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	侄(侄)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	值(值)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	执(執)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	植(植)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	殖(殖)	[空]	zeq8(zəʔ²³)	true	zeq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	职(職)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	止(止)	[空]	tsy3(tsɿ⁴⁴)	true	tsy3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	指(指)	[空]	tsy3(tsɿ⁴⁴)	true	tsy3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	纸(紙)	[空]	tsy3(tsɿ⁴⁴)	true	tsy3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	至(至)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	志(志)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	制(制)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	治(治)	[空]	zy6(zɿ¹¹³)	true	zy6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	智(智)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	置(置)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	稚(稚)	[空]	zy6(zɿ¹¹³)	true	zy6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	制(製)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	滞(滯)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	滞(滯)	[空]	zy6(zɿ¹¹³)	true	zy6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	质(質)	[空]	tseq7(tsəʔ⁵⁵)	true	tseq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	中(中)	[空]	tson5(tsoŋ³³⁵)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	中(中)	[空]	tson1(tsoŋ⁵²)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	忠(忠)	[空]	tson1(tsoŋ⁵²)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	终(終)	[空]	tson1(tsoŋ⁵²)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	钟(鍾)	[空]	tson1(tsoŋ⁵²)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	钟(鐘)	[空]	tson1(tsoŋ⁵²)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	肿(腫)	[空]	tson3(tsoŋ⁴⁴)	true	tson3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	种(種)	[空]	tson5(tsoŋ³³⁵)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	种(種)	[空]	tson3(tsoŋ⁴⁴)	true	tson3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	仲(仲)	[空]	zon6(zoŋ¹¹³)	true	zon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	重(重)	[空]	zon6(zoŋ¹¹³)	true	zon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	重(重)	[空]	zon6(zoŋ¹¹³)	true	zon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	众(眾)	[空]	tson5(tsoŋ³³⁵)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	众(衆)	[空]	tson5(tsoŋ³³⁵)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	舟(舟)	[空]	tseu1(tsɤ⁵²)	true	tseu1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	州(州)	[空]	tseu1(tsɤ⁵²)	true	tseu1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	洲(洲)	[空]	tseu1(tsɤ⁵²)	true	tseu1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	粥(粥)	[空]	tsoq7(tsoʔ⁵⁵)	true	tsoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	轴(軸)	[空]	dzioq8(dzioʔ²³)	true	dzioq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	轴(軸)	[空]	zoq8(zoʔ²³)	true	zoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	肘(肘)	[空]	tseu3(tsɤ⁴⁴)	true	tseu3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	咒(咒)	[空]	tseu5(tsɤ³³⁵)	true	tseu5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	宙(宙)	[空]	zeu6(zɤ¹¹³)	true	zeu6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	纣(紂)	[空]	zeu6(zɤ¹¹³)	true	zeu6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	昼(晝)	[空]	tseu5(tsɤ³³⁵)	true	tseu5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	皱(皺)	[空]	tseu5(tsɤ³³⁵)	true	tseu5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	绉(縐)	[空]	tseu5(tsɤ³³⁵)	true	tseu5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	帚(帚)	[空]	tseu3(tsɤ⁴⁴)	true	tseu3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	朱(朱)	[空]	ciu1(tɕy⁵²)	true	ciu1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	珠(珠)	[空]	ciu1(tɕy⁵²)	true	ciu1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	珠(珠)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	猪(豬)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	诸(諸)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	竹(竹)	[空]	tsoq7(tsoʔ⁵⁵)	true	tsoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	烛(燭)	[空]	tsoq7(tsoʔ⁵⁵)	true	tsoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	主(主)	[空]	ciu3(tɕy⁴⁴)	true	ciu3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	主(主)	[空]	tsy3(tsɿ⁴⁴)	true	tsy3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	煮(煮)	[空]	tsy3(tsɿ⁴⁴)	true	tsy3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	嘱(囑)	[空]	tsoq7(tsoʔ⁵⁵)	true	tsoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	助(助)	[空]	zu6(zu¹¹³)	true	zu6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	住(住)	[空]	zy6(zɿ¹¹³)	true	zy6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	住(住)	[空]	zhiu6(ʑy¹¹³)	true	zhiu6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	注(注)	[空]	ciu5(tɕy³³⁵)	true	ciu5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	注(注)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	柱(柱)	[空]	zy6(zɿ¹¹³)	true	zy6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	柱(柱)	[空]	zhiu6(ʑy¹¹³)	true	zhiu6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	着(著)	[空]	tsaq7(tsɑʔ⁵⁵)	true	tsaq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	着(著)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	着(著)	[空]	zaq8(zɑʔ²³)	true	zaq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	蛀(蛀)	[空]	ciu5(tɕy³³⁵)	true	ciu5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	蛀(蛀)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	注(註)	[空]	ciu5(tɕy³³⁵)	true	ciu5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	注(註)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	驻(駐)	[空]	ciu5(tɕy³³⁵)	true	ciu5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	驻(駐)	[空]	tsy5(tsɿ³³⁵)	true	tsy5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	筑(築)	[空]	tsoq7(tsoʔ⁵⁵)	true	tsoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	抓(抓)	[空]	tsau1(tsɔ⁵²)	true	tsau1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	专(專)	[空]	tsoe1(tsø⁵²)	true	tsoe1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	砖(磚)	[空]	tsoe1(tsø⁵²)	true	tsoe1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	篆(篆)	[空]	zoe6(zø¹¹³)	true	zoe6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	赚(賺)	[空]	zae6(zɛ¹¹³)	true	zae6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	转(轉)	[空]	tsoe5(tsø³³⁵)	true	tsoe5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	转(轉)	[空]	tsoe3(tsø⁴⁴)	true	tsoe3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	庄(莊)	[空]	tsaon1(tsɒ̃⁵²)	true	tsaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	装(裝)	[空]	tsaon1(tsɒ̃⁵²)	true	tsaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	桩(樁)	[空]	tsaon1(tsɒ̃⁵²)	true	tsaon1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	壮(壯)	[空]	tsaon5(tsɒ̃³³⁵)	true	tsaon5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	状(狀)	[空]	zaon6(zɒ̃¹¹³)	true	zaon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	撞(撞)	[空]	zaon6(zɒ̃¹¹³)	true	zaon6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	追(追)	[空]	tsoe1(tsø⁵²)	true	tsoe1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	锥(錐)	[空]	tsoe1(tsø⁵²)	true	tsoe1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	坠(墜)	[空]	zoe6(zø¹¹³)	true	zoe6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	肫(肫)	[空]	tsen1(tsəŋ⁵²)	true	tsen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	谆(諄)	[空]	tsen1(tsəŋ⁵²)	true	tsen1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	准(准)	[空]	tsen3(tsəŋ⁴⁴)	true	tsen3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	准(準)	[空]	tsen3(tsəŋ⁴⁴)	true	tsen3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	拙(拙)	[空]	tsoq7(tsoʔ⁵⁵)	true	tsoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	捉(捉)	[空]	tsaoq7(tsɒʔ⁵⁵)	true	tsaoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	桌(桌)	[空]	tsaoq7(tsɒʔ⁵⁵)	true	tsaoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	桌(桌)	[空]	tsoq7(tsoʔ⁵⁵)	true	tsoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	卓(卓)	[空]	tsaoq7(tsɒʔ⁵⁵)	true	tsaoq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	酌(酌)	[空]	tsaq7(tsɑʔ⁵⁵)	true	tsaq7	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	浊(濁)	[空]	zoq8(zoʔ²³)	true	zoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	镯(鐲)	[空]	zaoq8(zɒʔ²³)	true	zaoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	镯(鐲)	[空]	zoq8(zoʔ²¹)	true	zoq8	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	姿(姿)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	滋(滋)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	资(資)	[空]	tsy1(tsɿ⁵²)	true	tsy1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	子(子)	[空]	tsy3(tsɿ⁴⁴)	true	tsy3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	姊(姊)	[空]	tsy3(tsɿ⁴⁴)	true	tsy3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	紫(紫)	[空]	tsy3(tsɿ⁴⁴)	true	tsy3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	自(自)	[空]	zy6(zɿ¹¹³)	true	zy6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	字(字)	[空]	zy6(zɿ¹¹³)	true	zy6	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	宗(宗)	[空]	tson1(tsoŋ⁵²)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	踪(蹤)	[空]	tson1(tsoŋ⁵²)	true	tson1	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	总(總)	[空]	tson3(tsoŋ⁴⁴)	true	tson3	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
南汇·周浦	粽(粽)	[空]	tson5(tsoŋ³³⁵)	true	tson5	暂无	自旧档汇入	2023-07-05T08:47:08+08:00
