vocabulary	originalEntry	explanation	example	pinYin	location	place	source	toggle	whichCounty	whichTown	note	updated_at
受枉(受枉)	受枉	蒙冤，倒霉，苦恼。(蒙冤，倒霉，苦惱。)	zɤ¹¹ βɑ̃⁵³	zɤ¹¹ βɑ̃⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
授(授)	授	传递：部公交车人兴透兴透，跑勿过去，侬去相帮担只交通卡~个~拉卖票员。(傳遞：部公車人興透興透，跑勿過去，儂去相幫擔只交通卡~個~拉賣票員。)	zɤ¹³	zɤ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
瘦悠悠(瘦悠悠)	瘦悠悠	形容瘦。(形容瘦。)	sɤ²² kuɑ⁴⁴ kuɑ²¹	sɤ²² kuɑ⁴⁴ kuɑ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
瘦长条子(瘦長條子)	瘦长条子	身材瘦长的人。(身材瘦長的人。)	sɤ²² zã⁴⁴ diɔ³³ tsɿ²¹	sɤ²² zã⁴⁴ diɔ³³ tsɿ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
书包翻身(書包翻身)	书包翻身	农家子弟通过读书跳出农门，离开农村。(農家子弟透過讀書跳出農門，離開農村。)	sɿ⁴⁴ ɓɔ⁴⁴ ɸɛ³³ səŋ²¹	sɿ⁴⁴ ɓɔ⁴⁴ ɸɛ³³ səŋ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
书踱=头(書踱=頭)	书踱=头	书呆子。(書呆子。)	sɿ⁴⁴ dɔʔ⁴⁴~ɗɔʔ⁴⁴ dɤ²¹	sɿ⁴⁴ dɔʔ⁴⁴~ɗɔʔ⁴⁴ dɤ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
叔伯阿姊(叔伯阿姊)	叔伯阿姊	堂姐。(堂姐。)	soʔ²² ɓæʔ⁴⁴ æʔ⁴⁴ tɕi(<tsi)²¹	soʔ²² ɓæʔ⁴⁴ æʔ⁴⁴ tɕi(<tsi)²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
叔伯兄弟(叔伯兄弟)	叔伯兄弟	堂弟。(堂弟。)	soʔ²² ɓæʔ⁴⁴ ɕioŋ⁴⁴ di⁵³	soʔ²² ɓæʔ⁴⁴ ɕioŋ⁴⁴ di⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
叔接嫂(叔接嫂)	叔接嫂	哥哥去世后，由弟弟续娶嫂子。(哥哥過世後，由弟弟續娶嫂嫂。)	soʔ²² tsɪʔ⁴⁴ sɔ⁵³	soʔ²² tsɪʔ⁴⁴ sɔ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
梳妆台(梳妝台)	梳妆台	梳妆用的桌子，桌后上方有镜子，抽屉内可放梳妆用品。(梳妝用的桌子，桌後上方有鏡子，抽屜內可放梳妝用品。)	sɿ⁴⁴ tsɑ̃⁴⁴ de²¹	sɿ⁴⁴ tsɑ̃⁴⁴ de²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
舒徐(舒徐)	舒徐	❶从容不迫。❷安排就绪，停当：生活安排来舒舒徐徐。(❶從容不迫。 ❷安排就緒，停當：生活安排來舒舒徐徐。)	sɿ⁴⁴ sɿ⁴⁴ ʑi(<zi)³³ ʑi(<zi)²¹	sɿ⁴⁴ sɿ⁴⁴ ʑi(<zi)³³ ʑi(<zi)²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
舒张(舒張)	舒张	照顾。(照顧。)	sɿ⁴⁴ tsã²¹	sɿ⁴⁴ tsã²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
蔬菜地(蔬菜地)	蔬菜地	菜地。(菜地。)	su²² tsʰe⁴⁴ di²¹	su²² tsʰe⁴⁴ di²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
蔬菜地区(蔬菜地區)	蔬菜地区	计划经济体制中专门种植蔬菜的区域：长征乡是~，侬问我稻哪能种头，我像个勿大懂。(計畫經濟體制中專門種植蔬菜的區域：長徵鄉是~，儂問我稻哪能種頭，我像個勿大懂。)	su²² tsʰe⁴⁴ di³³ tɕʰi²¹	su²² tsʰe⁴⁴ di³³ tɕʰi²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
赎药(贖藥)	赎药	按药方抓中药。(按藥方抓中藥。)	zoʔ¹¹ ɦiæʔ¹³	zoʔ¹¹ ɦiæʔ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
熟(熟)	熟	❶植物的果实等完全长成，跟“生 sã⁵³”相对。❷食物加热到可以食用的程度。❸加工製造和锻炼过的：~铁。❹因常见或常用而知道得清楚：~人丨~门~路。(❶植物的果實等完全長成，跟「生sã⁵³」相對。 ❷食物加熱到可以食用的程度。 ❸加工製造和運動過的：~鐵。 ❹因常見或常用而知道得清楚：~人丨~門~路。)	zoʔ²³	zoʔ²³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
熟菜(熟菜)	熟菜	熟食。(熟食。)	zoʔ¹¹ tsʰe¹³	zoʔ¹¹ tsʰe¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
熟门熟路(熟門熟路)	熟门熟路	形容对事或地方非常熟悉。(形容對事或地方非常熟悉。)	zoʔ¹¹ məŋ¹¹ zoʔ¹¹ lu¹³	zoʔ¹¹ məŋ¹¹ zoʔ¹¹ lu¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
熟人(熟人)	熟人	熟识的人。(熟識的人。)	zoʔ¹¹ ȵiəŋ¹³	zoʔ¹¹ ȵiəŋ¹³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
暑假(暑假)	暑假	学校中夏季的假期，在七八月间。(學校中夏季的假期，在七、八月間。)	sɿ⁴⁴ kɑ⁴⁴	sɿ⁴⁴ kɑ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
束(束)	束	捆绑，系：~裤子带丨裤子~~好，覅拨伊□[tʰu³⁵]下来。(捆綁，綁：~褲子帶丨褲子~~好，覅撥伊□[tʰu³⁵]下來。)	soʔ⁵	soʔ⁵	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
束手束脚(束手束腳)	束手束脚	比喻顾虑多，不能放开手脚做事。(比喻顧慮多，不能放開手腳做事。)	soʔ⁴⁴ sɤ⁴⁴ soʔ⁴⁴ tɕiæʔ²¹	soʔ⁴⁴ sɤ⁴⁴ soʔ⁴⁴ tɕiæʔ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
树叶子(樹葉子)	树叶子	树叶。(樹葉。)	zɿ¹¹ ɦiɪʔ⁴⁴ tsɿ²¹	zɿ¹¹ ɦiɪʔ⁴⁴ tsɿ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
竖直(直)	竖直	笔直，挺直。(筆直，挺直。)	zɿ¹¹ zəʔ⁵³	zɿ¹¹ zəʔ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
衰瘏(衰瘏)	衰瘏	劳累，吃力，疲惫。(勞累，吃力，疲憊。)	sɑ⁴⁴ du²¹	sɑ⁴⁴ du²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
双徛人(雙徛人)	双徛人	双立人儿，汉字偏旁，如“行徛往”等字的左边部分。(雙立人兒，漢字偏旁，如「行徛往」等字的左邊部分。)	sɑ̃⁴⁴ ɡe⁴⁴ ȵiəŋ²¹	sɑ̃⁴⁴ ɡe⁴⁴ ȵiəŋ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
双脱手(雙脫手)	双脱手	双手脱离车把，只用脚踏驾驶自行车的动作。(雙手脫離車把，只用腳踏駕駛自行車的動作。)	sɑ̃⁴⁴ tʰəʔ⁴⁴ sɤ²¹	sɑ̃⁴⁴ tʰəʔ⁴⁴ sɤ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
双眼皮(雙眼皮)	双眼皮	上眼皮下缘有褶子的叫双眼皮。(上眼皮下緣有褶的叫雙眼皮。)	sɑ̃⁴⁴ ŋɛ⁴⁴ bi²¹	sɑ̃⁴⁴ ŋɛ⁴⁴ bi²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
爽(爽)	爽	❶为人爽快。❷特指吃饭有食欲，身体振作：吃来蛮~个。(❶為人爽快。 ❷特指吃飯有食慾，身體振作：吃來蠻~個。)	sɑ̃⁴⁴	sɑ̃⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
爽气(爽氣)	爽气	干脆利落。(乾脆俐落。)	sɑ̃⁴⁴ tɕʰi⁴⁴	sɑ̃⁴⁴ tɕʰi⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
爽爽干(爽爽乾)	爽爽干	（衣服）甩甩干。(（衣服）甩甩乾。)	sɑ̃²² sɑ̃⁴⁴ kø⁵³	sɑ̃²² sɑ̃⁴⁴ kø⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
爽爽气气(爽爽氣氣)	爽爽气气	爽快：~一口头吃脱末算哉。(爽快：~口頭吃脫末算哉。)	sɑ̃²² sɑ̃⁴⁴ tɕʰi³³ tɕʰi²¹	sɑ̃²² sɑ̃⁴⁴ tɕʰi³³ tɕʰi²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水(水)	水	一种无色，无臭，无味的透明液体，是人类日常生活的必需品。(一種無色，無臭，無味的透明液體，是人類日常生活的必需品。)	sɿ⁴⁴	sɿ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水□□(水□□)	水□□	形容受稀释后的样子：只蛋剥开来~个。(形容稀釋後的樣子：隻蛋剝開~個。)	sɿ²² ɡu⁴⁴ ɡu²¹	sɿ²² ɡu⁴⁴ ɡu²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水菜(水菜)	水菜	蚌。(蚌。)	sɿ⁴⁴ tsʰe⁴⁴	sɿ⁴⁴ tsʰe⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水菜肉(水菜肉)	水菜肉	蚌肉。(蚌肉。)	sɿ²² tsʰe⁴⁴ ȵioʔ²¹	sɿ²² tsʰe⁴⁴ ȵioʔ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水虫臭(水蟲臭)	水虫臭	水浸过以后东西发出的臭味。(水浸過以後東西發出的臭味。)	sɿ²² zoŋ⁴⁴ tsʰɤ²¹	sɿ²² zoŋ⁴⁴ tsʰɤ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水出(水出)	水出	出水。(出水。)	sɿ²² tsʰəʔ⁵³	sɿ²² tsʰəʔ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水凼潭(水氹潭)	水凼潭	小水洼(小水窪)	sɿ²² dɑ̃⁴⁴ de²¹	sɿ²² dɑ̃⁴⁴ de²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水斗(水鬥)	水斗	用自来水洗物的、长方形或方形的斗状盛器，盛水可由管道排出。(用自來水洗物的、長方形或方形的鬥狀盛器，盛水可由管道排出。)	sɿ⁴⁴ ɗɤ⁴⁴	sɿ⁴⁴ ɗɤ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水缸(水缸)	水缸	存水用的大缸。(存水用的大缸。)	sɿ²² kɑ̃⁵³	sɿ²² kɑ̃⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水鼓胀(水鼓脹)	水鼓胀	鼓胀病，中医指由水，气，瘀血，寄生虫等原因引起的腹部膨胀的病。(鼓脹病，中醫指由水，氣，瘀血，寄生蟲等原因引起的腹部膨脹的病。)	sɿ²² ku⁴⁴ tsã²¹	sɿ²² ku⁴⁴ tsã²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水果(水果)	水果	可以吃的含水分较多的植物果实，如梨、桃、苹果等。(可以吃的含水分較多的植物果實，如梨子、桃子、蘋果等。)	sɿ⁴⁴ ku²¹	sɿ⁴⁴ ku²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水果行(水果行)	水果行	水果店。(水果店。)	sɿ²² ku⁴⁴ ɦɑ̃²¹	sɿ²² ku⁴⁴ ɦɑ̃²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水葫芦(水葫蘆)	水葫芦	凤眼莲，系从外地引进放养，作猪饲料。(鳳眼蓮，繫從外地引進放養，作豬飼料。)	sɿ²² βu⁴⁴ lu²¹	sɿ²² βu⁴⁴ lu²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水饺(水餃)	水饺	带汤的饺子，旧时水饺汤一般用肉骨熬成，内有作料。(帶湯的餃子，舊時水餃湯一般用肉骨熬成，內有作料。)	sɿ²² tɕiɔ⁴⁴ tsɿ²¹	sɿ²² tɕiɔ⁴⁴ tsɿ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水老鼠(水老鼠)	水老鼠	水獭。(水獺。)	sɿ²² lɔ⁴⁴ sɿ²¹	sɿ²² lɔ⁴⁴ sɿ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水灵灵(水靈靈)	水灵灵	湿答答的样子。(濕答答的樣子。)	sɿ²² liŋ⁴⁴ liŋ²¹	sɿ²² liŋ⁴⁴ liŋ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水没金山(水沒金山)	水没金山	水漫金山。(水漫金山。)	sɿ²² məʔ⁴⁴ tɕiəŋ³³ sɛ²¹	sɿ²² məʔ⁴⁴ tɕiəŋ³³ sɛ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水泡(水泡)	水泡	出脓流血的带黄液体。(出膿流血的帶黃液體。)	sɿ⁴⁴ pʰɔ⁴⁴	sɿ⁴⁴ pʰɔ⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水泡眼(水泡眼)	水泡眼	❶金鱼眼，眼球凸出的眼睛。❷金鱼的一种，眼睛突出，外形似水泡。(❶金魚眼，眼球凸出的眼睛。 ❷金魚的一種，眼睛突出，外形似水泡。)	sɿ²² pʰɔ⁴⁴ ŋɛ²¹	sɿ²² pʰɔ⁴⁴ ŋɛ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水潽蛋(水的蛋)	水潽蛋	去壳后在水里煮熟的整个儿的鸡蛋。(去殼後在水裡煮熟的整個兒的雞蛋。)	sɿ²² pʰu⁴⁴ dɛ²¹	sɿ²² pʰu⁴⁴ dɛ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水潽拉拖(水瀟拉拖)	水潽拉拖	形容潮湿未干的样子。(形容潮濕未乾的樣子。)	sɿ²² pʰu⁴⁴ lɑ³³ tʰu²¹	sɿ²² pʰu⁴⁴ lɑ³³ tʰu²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水桥(水橋)	水桥	河滩边专供洗衣用的石阶。一头连着岸，一头伸向水中，用石头垒成阶梯式，方便取水、淘米。(河灘邊專供洗衣用的石階。一頭連著岸，一頭伸向水中，用石頭壘成階梯式，方便取水、淘米。)	sɿ²² dʑiɔ⁵³	sɿ²² dʑiɔ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水桥头(水橋頭)	水桥头	水桥边。(水橋邊。)	sɿ²² dʑiɔ⁴⁴ dɤ²¹	sɿ²² dʑiɔ⁴⁴ dɤ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水芹菜(水芹)	水芹菜	芹菜的一种，茎细长，叶生顶部，生长在浅水中。(芹菜的一種，莖細長，葉生頂部，生長在淺水中。)	sɿ²² dʑiəŋ⁴⁴ tsʰe²¹	sɿ²² dʑiəŋ⁴⁴ tsʰe²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水头水脑(水頭水腦)	水头水脑	水一类的东西。(水一類的東西。)	sɿ²² dɤ⁴⁴ sɿ³³ nɔ²¹	sɿ²² dɤ⁴⁴ sɿ³³ nɔ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水仙花(水仙花)	水仙花	一种花卉，地下鳞茎卵圆形，叶子条状，花白，中心黄色，有香味。(一種花卉，地下鱗莖卵圓形，葉子條狀，花白，中心黃色，有香味。)	sɿ²² ɕie(<sie)⁴⁴ huo²¹	sɿ²² ɕie(<sie)⁴⁴ huo²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
水澥澥(水澥澥)	水澥澥	形容粥汤等稀薄。(形容粥湯等稀薄。)	sɿ²² ɡɑ⁴⁴ ɡɑ²¹	sɿ²² ɡɑ⁴⁴ ɡɑ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
顺带便(順帶便)	顺带便	顺便。(順便。)	zəŋ¹¹ ɗɑ⁴⁴ bie²¹	zəŋ¹¹ ɗɑ⁴⁴ bie²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
顺当(順當)	顺当	顺适如意。(順適如意。)	zəŋ¹¹ ɗɑ̃⁵³	zəŋ¹¹ ɗɑ̃⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
顺口闲话(順口閒話)	顺口闲话	说起来顺口的话：侬迭能讲出来末就是一句~哉。(說起來順口的話：儂迭能講出來末就是一句~哉。)	zəŋ²³ kʰɤ⁴⁴ ɦɛ⁴⁴ ɦuo²¹	zəŋ²³ kʰɤ⁴⁴ ɦɛ⁴⁴ ɦuo²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
顺丝绺(順絲綹)	顺丝绺	连贯地：拉袖子管~。(連貫地：拉袖子管~。)	zəŋ¹¹ sɿ⁴⁴ zəŋ³³ liɤ²¹	zəŋ¹¹ sɿ⁴⁴ zəŋ³³ liɤ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
舜=刀(舜=刀)	舜=刀	穴播蚕豆时所用的刀。(穴播蠶豆時所使用的刀。)	səŋ²² ɗɔ⁵³	səŋ²² ɗɔ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
说大卵(說大卵)	说大卵	说大话。(說大話。)	səʔ²² du⁴⁴ lø⁵³	səʔ²² du⁴⁴ lø⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
说卵(說卵)	说卵	只说不做的人。(只說不做的人。)	səʔ⁴⁴ lø⁴⁴	səʔ⁴⁴ lø⁴⁴	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
说书(說書)	说书	表演沪书、评书、评话、弹词等，多指苏州弹词。(表演滬書、評書、評論、彈詞等，多指蘇州彈詞。)	səʔ²² sɿ⁵³	səʔ²² sɿ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
说书先生(說書先生)	说书先生	沪书、评书、评话、弹词等的表演者。(滬書、評書、評話、彈詞等的表演者。)	səʔ²² sɿ⁴⁴ ɕie(<sie)⁴⁴ sã²¹	səʔ²² sɿ⁴⁴ ɕie(<sie)⁴⁴ sã²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
丝瓜(絲瓜)	丝瓜	一种植物，茎蔓生，花黄色。果实长形，嫩时可食用。(一種植物，莖蔓生，花黃色。果實長形，嫩時可食用。)	sɿ⁴⁴ kuo²¹	sɿ⁴⁴ kuo²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
丝瓜筋(絲瓜筋)	丝瓜筋	丝瓜成熟后包在皮内的网状纤维，作药用时叫“丝瓜络”。(絲瓜成熟後包在皮內的網狀纖維，作藥用時叫「絲瓜絡」。)	sɿ⁴⁴ kuo⁴⁴ tɕiəŋ²¹	sɿ⁴⁴ kuo⁴⁴ tɕiəŋ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
丝绺(絲綹)	丝绺	竹木的纹理，织品的经纬：顺丝顺绺。(竹木的紋理，織品的經緯：順絲順綹。)	sɿ⁴⁴ liɤ⁵³	sɿ⁴⁴ liɤ⁵³	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
丝竹家生(絲竹家生)	丝竹家生	中国传统的弦乐器的统称。(中國傳統的弦樂器的統稱。)	sɿ⁴⁴ tsoʔ⁴⁴ kɑ³³ sã²¹	sɿ⁴⁴ tsoʔ⁴⁴ kɑ³³ sã²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
私弊夹账(私弊夾賬)	私弊夹账	造假账，弄虚。(造假賬，弄虛。)	sɿ⁴⁴ bi⁴⁴ kæʔ³³ tsã²¹	sɿ⁴⁴ bi⁴⁴ kæʔ³³ tsã²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
私底下(私底下)	私底下	私下：明面浪拨末人家要查究勿啦，高=咾（所以）~拨伊拉个。(私下：明面浪撥末人家要查究勿啦，高=咾（所以）~撥伊拉個。)	sɿ⁴⁴ ɗi⁴⁴ ɦɔ³³ dɤ²¹	sɿ⁴⁴ ɗi⁴⁴ ɦɔ³³ dɤ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
私房钿(私房鑀)	私房钿	瞒着家人积攒下的财物。(瞞著家人積蓄的財物。)	sɿ⁴⁴ βɑ̃⁴⁴ doŋ³³ die²¹	sɿ⁴⁴ βɑ̃⁴⁴ doŋ³³ die²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
私囡(私囡)	私囡	私生子女。(私生子女。)	sɿ⁴⁴ nø²¹	sɿ⁴⁴ nø²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
私心杂念(私心雜念)	私心杂念	为个人利益打算的种种想法。(為個人利益打算的種種想法。)	sɿ⁴⁴ siŋ⁴⁴ zəʔ³³ ȵiɛ²¹	sɿ⁴⁴ siŋ⁴⁴ zəʔ³³ ȵiɛ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
死巴结(死巴結)	死巴结	贬义，指非得省钱，给自己造成负面影响的行为。(貶義，指非得省錢，對自己造成負面影響的行為。)	ɕi(<si)²² ɓuo⁴⁴ tɕiɪʔ²¹	ɕi(<si)²² ɓuo⁴⁴ tɕiɪʔ²¹	本沪小片	嘉定·真如	真如吴语词语整理稿	true	jiading	jiading_zhenru	自旧档汇入	2026-09-16T16:01:28+08:00
